Gene_level,D_17_sum,D_18_sum,X_17_sum,X_18_sum,E_17_sum,E_18_sum,F_17_sum,F_18_sum,L_17_sum,L_18_sum
K22952,0.0882182120887939,0.192009829788916,0.313015444642398,0.132733118954396,0.0602715472498264,0.304145626464043,NA,NA,0,0.0731600510118625
K22958,0,0.0487433442973875,NA,NA,0.245966068095014,0.0110920646788696,0.38703032074885,0,NA,NA
K22968,1.43887325073945,0.241163833543118,1.94268062269404,0.342352137891137,0.109465146562769,0,NA,NA,NA,NA
K22969,0.523845618807287,5.90242419556717,0.662573474518906,1.36902517132989,17.6686686908335,7.30275187881599,0.184194834299704,14.6108018646994,0.179899084081792,0.96537249679089
K23036,7.39342262690407,9.5726411309675,1.67326149015576,3.0307217100958,9.03824585358418,23.8319903274603,3.16935612269833,3.81789457505293,2.29654102677128,2.41147987796377
K23054,112.814400257079,127.871488262389,27.5296507640014,121.891998242435,22.9275845635905,53.7116014308118,22.4879982903445,44.5730883150205,24.0558543511808,80.8325932359306
K23055,1.3884631222894,0.0131823909012075,0,0.0702709994344229,0.264200888789209,0.282980760021107,0.00628702601704907,0.996181204221807,1.50121714263051,1.66187426673761
K23056,0.776730182569113,0,NA,NA,0.119501605642053,0.53710968226798,0.016136700110426,0.288080379619796,0.355929370656448,0.823389277823323
K23057,0.190871798014574,0.023416089100829,NA,NA,0,0.107162178591723,0.00800166947624428,0.407987615013761,0.334992348853128,0.721338154542825
K23059,3.98633340629623,0.0215276948185041,0.925156598293091,0.818930292819244,2.62863915388224,4.7670328496914,0.958261113917458,4.50912276562608,2.54418631937793,0.703311823092625
K23060,4.34626036728101,1.33565596912749,1.06990368485653,3.78468524594906,3.1788063702264,2.86819191470925,1.00966924067164,3.48312762375211,0.904780014933543,0.624858058683721
K23061,0.0136894526414983,0.117283494436983,0.0662905522082949,0.0741831454113393,0.0156587843345137,0.0544816118050359,0.912074354067554,0.00917251977269882,0.367422795885478,1.46076272420018
K23062,0.0230624112068484,0.10106287619,0.0965948046463726,0.0504445388797107,0.0383710751260156,0.0166880612736146,0.997911457824615,0.0442203573321375,0.316026974842945,0.988407963720305
K23063,0,0.0711849108665203,0.0360208936656945,0.0483714756380788,0.02903992731128,0.0252596563823348,0.943037677974092,0,0.574444031417436,1.06868798142225
K23064,0,0.0516902879736143,0.0872871448164547,0.0586077630137718,0.0353459696181554,0.0461172149718976,1.01108314667357,0.01795471955507,0.944290328221548,1.49376032728523
K23067,1.29658672875905,0,NA,NA,NA,NA,NA,NA,NA,NA
K23077,1.90921508859405,8.07874617446564,2.52640660082724,0.570557034739162,0.306268059663396,0.072131816833805,0,0.330048619471902,0.202511538476945,0
K23078,1.01901438893909,0.214960905637234,1.41419844711029,0.0989108605484524,0.0598200749857827,0,NA,NA,NA,NA
